,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Radius,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue_X,Venue_Y,labels,Cluster Label
8202,West Hill,47.6038321,-122.3300624,5516.8911653697605,Macrina Bakery & Cafe,47.626604600892406,-122.30710549687097,Bakery,-2652222.746255981,13769715.926840497,0,0
8203,West Hill,47.6038321,-122.3300624,5516.8911653697605,QED Coffee,47.589677274544194,-122.29235845256639,Coffee Shop,-2655853.099945013,13772826.411092663,0,0
8204,West Hill,47.6038321,-122.3300624,5516.8911653697605,Caffe Ladro,47.62301345680476,-122.31276511679478,Coffee Shop,-2652080.585906776,13770356.08969657,0,0
8205,West Hill,47.6038321,-122.3300624,5516.8911653697605,Einstein Bros Bagels,47.618039311705935,-122.33897566795349,Bagel Shop,-2650600.852574318,13772116.86211097,0,0
8206,West Hill,47.6038321,-122.3300624,5516.8911653697605,Hi Spot Cafe,47.613334745162554,-122.28921328826407,Coffee Shop,-2654406.285072651,13770233.85206222,0,0
8207,West Hill,47.6038321,-122.3300624,5516.8911653697605,Volunteer Park Cafe,47.63242664071617,-122.31004246921715,Coffee Shop,-2651607.818773214,13769254.684324926,0,0
8208,West Hill,47.6038321,-122.3300624,5516.8911653697605,Caffe Fiore,47.63236179688981,-122.36088065073501,Coffee Shop,-2648064.3037146754,13771679.330026116,0,0
8209,West Hill,47.6038321,-122.3300624,5516.8911653697605,QED Coffee,47.61947610044858,-122.34723239188295,Coffee Shop,-2649923.2801676374,13772361.174850725,0,0
8210,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Kelly Lattes,47.384765537000824,-122.16506192224463,Coffee Shop,-2679219.5358726946,13787915.44081297,1,1
8211,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Black Bear Coffee Company,47.43088381093908,-122.19681053388217,Coffee Shop,-2673736.090173354,13784668.864027798,1,1
8212,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Starbucks,47.44603651,-122.1525183,Coffee Shop,-2675771.853794009,13780980.981028123,1,1
8213,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Everest Tea and Coffee House,47.44159470840386,-122.22004954955088,Coffee Shop,-2671350.625267113,13784673.904540531,1,1
8214,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Bigfoot Java,47.41234041823763,-122.22757553289684,Coffee Shop,-2672885.1424178425,13788058.615147462,1,1
8215,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Starbucks,47.432497586479776,-122.19606108951334,Coffee Shop,-2673674.7852592035,13784466.166324219,1,1
8216,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Starbucks,47.415135,-122.195591,Coffee Shop,-2674932.876354868,13786238.538734583,1,1
8217,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Maplewood Espresso & Deli,47.47505787369519,-122.17318690535056,Coffee Shop,-2672273.484402078,13778972.770189555,1,1
8218,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Parallels,47.44612473333441,-122.22459581888072,Tech Startup,-2670712.373062058,13784423.104455844,1,1
8219,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Starbucks,47.413997320203684,-122.21944143130526,Coffee Shop,-2673339.27071299,13787498.028897177,1,1
8220,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Starbucks,47.367109,-122.186368,Coffee Shop,-2678969.0817238996,13790762.869756842,1,1
8221,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Java Junction,47.386897999999995,-122.232077,Coffee Shop,-2674362.244869456,13790905.358528677,1,1
8222,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Starbucks,47.3875460569459,-122.1633937037155,Coffee Shop,-2679140.3491464956,13787547.949750049,1,1
8223,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Dilettante Mocha Café - Kent Station,47.38510553760381,-122.2353149771277,Coffee Shop,-2674261.0846293555,13791245.73141125,1,1
8224,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Starbucks,47.4353239381602,-122.22053022756414,Coffee Shop,-2671759.104864989,13785345.153616145,1,1
8225,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Starbucks,47.452442048977154,-122.12747702267316,Coffee Shop,-2677074.0030785827,13779118.522913834,1,1
8226,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Savannah's Espresso,47.46210510450872,-122.20306092656642,Coffee Shop,-2671094.8366712225,13781741.150892498,1,1
8227,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Starbucks,47.42995585320356,-122.23683510741765,Coffee Shop,-2670993.699105149,13786680.09694707,1,1
8228,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,7-Eleven,47.4407077911204,-122.219705879688,Convenience Store,-2671437.2716676975,13784749.146604065,1,1
8229,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,7-Eleven,47.38673,-122.2019041,Convenience Store,-2676493.48887247,13789478.049254559,1,1
8230,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,7-Eleven,47.4520026,-122.186431,Convenience Store,-2672973.4088648097,13781989.136048175,1,1
8231,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Sara's Coffee Shop,47.382734839113766,-122.23065525390348,Coffee Shop,-2674755.509014841,13791267.945459154,1,1
8232,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Alki Bakery Café,47.41620996433314,-122.24555441430878,Café,-2671350.4323415686,13788518.492546147,1,1
8233,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,There Ya Go Espresso,47.443958022764846,-122.14698555320768,Coffee Shop,-2676306.5401358297,13780930.519415053,1,1
8234,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Happy Donuts,47.38757094117826,-122.20419123233602,Donut Shop,-2676273.5399223017,13789500.632157717,1,1
8235,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Foxy Lady Latte,47.3858184,-122.20277309417725,Coffee Shop,-2676496.7499191803,13789613.952015666,1,1
8236,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,HeBrews Cafe,47.46228308116021,-122.1385771199885,Café,-2675600.5229066983,13778634.197764104,1,1
8237,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Surfrider Coffee Company,47.35824006988981,-122.13871066869538,Café,-2682944.034951955,13789393.914699411,1,1
8238,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Sugar Cookies Espresso,47.3831357123457,-122.23140630304428,Coffee Shop,-2674674.493467725,13791262.426366528,1,1
8239,Fairwood,47.4155808,-122.15272526549587,7108.56402934901,Cutters Point,47.35711749067349,-122.11807927352993,Coffee Shop,-2684473.0034977924,13788519.239669025,1,1
8240,Cedar River,47.37570685,-121.96180939523343,4568.6772138219385,Vintage Vino & Espresso,47.36500787986568,-122.01982723799891,Café,-2690814.7665803744,13782977.544883737,1,1
8241,Cedar River,47.37570685,-121.96180939523343,4568.6772138219385,Peet's Coffee & Tea,47.36406452825469,-122.01946321427624,Coffee Shop,-2690907.2018680964,13783057.483784731,1,1
8242,City Center,47.6038321,-122.3300624,5228.9163843704355,Elm Coffee Roasters,47.600152370806754,-122.33094380272051,Coffee Shop,-2652420.2121264283,13773581.977760002,0,0
8243,City Center,47.6038321,-122.3300624,5228.9163843704355,Cherry Street Public House,47.600450463452574,-122.33290772884978,Coffee Shop,-2652262.048393054,13773644.647652837,0,0
8244,City Center,47.6038321,-122.3300624,5228.9163843704355,Juicy Cafe,47.60432935466306,-122.33095816698338,Café,-2652125.317777593,13773151.270410415,0,0
8245,City Center,47.6038321,-122.3300624,5228.9163843704355,Hood Famous Cafe + Bar,47.59800673680192,-122.32776719034055,Café,-2652793.090249407,13773652.400765635,0,0
8246,City Center,47.6038321,-122.3300624,5228.9163843704355,General Porpoise Coffee & Doughnuts,47.599112722132304,-122.33432683996949,Donut Shop,-2652257.0275924634,13773850.340865012,0,0
8247,City Center,47.6038321,-122.3300624,5228.9163843704355,Storyville Coffee Company,47.608968412285684,-122.34069716145795,Coffee Shop,-2651118.7410442187,13773135.520963423,0,0
8248,City Center,47.6038321,-122.3300624,5228.9163843704355,Monorail Espresso,47.610827841360624,-122.33504799148172,Coffee Shop,-2651382.4616860314,13772674.74331654,0,0
8249,City Center,47.6038321,-122.3300624,5228.9163843704355,Victrola Coffee Roasters,47.610894693944324,-122.33895175552335,Coffee Shop,-2651105.134937699,13772853.553839104,0,0
8250,City Center,47.6038321,-122.3300624,5228.9163843704355,Elliott Bay Book Company,47.614689085848305,-122.31988535732319,Bookstore,-2652169.520266109,13771554.495462269,0,0
8251,City Center,47.6038321,-122.3300624,5228.9163843704355,Victrola Cafe and Roastery,47.61420334217318,-122.32727730632294,Coffee Shop,-2651687.5783623345,13771956.432352275,0,0
8252,City Center,47.6038321,-122.3300624,5228.9163843704355,General Porpoise Coffee & Doughnuts,47.613048369367704,-122.31877882545173,Donut Shop,-2652362.2679623826,13771671.247829767,0,0
8253,City Center,47.6038321,-122.3300624,5228.9163843704355,Starbucks Reserve Bar,47.60702679709683,-122.33819858997651,Coffee Shop,-2651429.831074392,13773217.185073856,0,0
8254,City Center,47.6038321,-122.3300624,5228.9163843704355,Caffè Umbria,47.59943514119855,-122.33285708962083,Coffee Shop,-2652337.0185920885,13773747.102115015,0,0
8255,City Center,47.6038321,-122.3300624,5228.9163843704355,Stumptown Coffee Roasters,47.6119701441815,-122.3170201528373,Coffee Shop,-2652560.963300744,13771698.874497,0,0
8256,City Center,47.6038321,-122.3300624,5228.9163843704355,Anchorhead Coffee Co,47.613449955481144,-122.33470204788469,Coffee Shop,-2651222.1389619843,13772387.49808066,0,0
8257,City Center,47.6038321,-122.3300624,5228.9163843704355,Top Pot Doughnuts,47.60402274781788,-122.33249924364945,Donut Shop,-2652039.250013169,13773256.267387792,0,0
8258,City Center,47.6038321,-122.3300624,5228.9163843704355,Capitol Coffee Works,47.613922,-122.320328,Coffee Shop,-2652192.6068122,13771654.77114162,0,0
8259,City Center,47.6038321,-122.3300624,5228.9163843704355,Young Tea,47.597366213216866,-122.32596158981323,Bubble Tea Shop,-2652964.2980419598,13773632.615692148,0,0
8260,City Center,47.6038321,-122.3300624,5228.9163843704355,Storyville Coffee Company,47.60475923205166,-122.33636210125788,Coffee Shop,-2651717.6223124103,13773364.00271789,0,0
8261,City Center,47.6038321,-122.3300624,5228.9163843704355,Caffe Vita,47.600918833557884,-122.3293074433445,Café,-2652480.589888361,13773424.944970949,0,0
8262,City Center,47.6038321,-122.3300624,5228.9163843704355,Cafe Pettirosso,47.61399086204356,-122.31809264286439,Café,-2652343.837217244,13771541.26704903,0,0
8263,City Center,47.6038321,-122.3300624,5228.9163843704355,Top Pot Doughnuts,47.615075556219956,-122.34134098331202,Donut Shop,-2650644.183335949,13772535.433758456,0,0
8264,City Center,47.6038321,-122.3300624,5228.9163843704355,Little Oddfellows,47.614730076923884,-122.32007833299481,Café,-2652153.161271605,13771559.44731452,0,0
8265,City Center,47.6038321,-122.3300624,5228.9163843704355,Cafe Hitchcock,47.603923353088625,-122.33515922714106,Café,-2651860.446338737,13773393.099845132,0,0
8266,City Center,47.6038321,-122.3300624,5228.9163843704355,Zeitgeist Kunst & Kaffee,47.599122135315895,-122.33177941627368,Coffee Shop,-2652434.324055232,13773728.146763269,0,0
8267,City Center,47.6038321,-122.3300624,5228.9163843704355,Analog Coffee,47.620768,-122.325448,Coffee Shop,-2651353.306964951,13771191.52351355,0,0
8268,City Center,47.6038321,-122.3300624,5228.9163843704355,Top Pot Doughnuts,47.60325,-122.33623,Donut Shop,-2651833.0232316754,13773513.590507869,0,0
8269,City Center,47.6038321,-122.3300624,5228.9163843704355,New Century Tea Gallery,47.598579,-122.324696,Tea Room,-2652967.365846482,13773447.121574135,0,0
8270,City Center,47.6038321,-122.3300624,5228.9163843704355,85C Bakery Cafe,47.59912343124828,-122.32777929828116,Bakery,-2652713.6687195855,13773537.644999305,0,0
8271,City Center,47.6038321,-122.3300624,5228.9163843704355,Fulcrum Coffee,47.61659169858447,-122.34212314458136,Coffee Shop,-2650482.916046067,13772416.062613009,0,0
8272,City Center,47.6038321,-122.3300624,5228.9163843704355,Kaladi Brothers Coffee,47.61415161351147,-122.32456505977603,Coffee Shop,-2651880.6002811575,13771832.70803384,0,0
8273,City Center,47.6038321,-122.3300624,5228.9163843704355,4th Ave Espresso Bar,47.60782547865831,-122.3344451859098,Coffee Shop,-2651635.7913635736,13772956.127156485,0,0
8274,City Center,47.6038321,-122.3300624,5228.9163843704355,Seattle Coffee Works,47.610107,-122.340561,Coffee Shop,-2651048.158967886,13773011.454273216,0,0
8275,City Center,47.6038321,-122.3300624,5228.9163843704355,Oddfellows Cafe & Bar,47.61488637581576,-122.31949253950829,Café,-2652183.0602696138,13771515.42768222,0,0
8276,City Center,47.6038321,-122.3300624,5228.9163843704355,Moore Coffee,47.61143617810279,-122.34159710825895,Café,-2650882.301424343,13772923.467641143,0,0
8277,City Center,47.6038321,-122.3300624,5228.9163843704355,Cherry Street Coffee House,47.60754040452548,-122.31664373596494,Coffee Shop,-2652899.0644492847,13772138.377785666,0,0
8278,City Center,47.6038321,-122.3300624,5228.9163843704355,La Parisienne,47.61691056871237,-122.34654259049594,Bakery,-2650151.889538584,13772593.31852506,0,0
8279,City Center,47.6038321,-122.3300624,5228.9163843704355,Moore Coffee,47.61066396688193,-122.34087208614035,Coffee Shop,-2650987.2543318267,13772968.730874997,0,0
8280,City Center,47.6038321,-122.3300624,5228.9163843704355,Caffe Ladro,47.608089,-122.338863,Coffee Shop,-2651308.7042130837,13773139.091590803,0,0
8281,City Center,47.6038321,-122.3300624,5228.9163843704355,Oasis Tea Zone,47.59763996958864,-122.32651556000312,Bubble Tea Shop,-2652906.334934678,13773630.70917385,0,0
8282,City Center,47.6038321,-122.3300624,5228.9163843704355,Seattle Best Tea,47.59844909987607,-122.32730622696518,Tea Room,-2652794.165290609,13773584.774292625,0,0
8283,City Center,47.6038321,-122.3300624,5228.9163843704355,Tougo Coffee Co.,47.61328823484205,-122.30873125275592,Coffee Shop,-2653046.917649119,13771168.178073669,0,0
8284,City Center,47.6038321,-122.3300624,5228.9163843704355,Monorail Espresso,47.617257577613344,-122.3382201575423,Coffee Shop,-2650708.5999232857,13772161.652406672,0,0
8285,City Center,47.6038321,-122.3300624,5228.9163843704355,Porchlight Coffee & Records,47.61452718423642,-122.31409060805531,Coffee Shop,-2652585.505832005,13771295.392115222,0,0
8286,City Center,47.6038321,-122.3300624,5228.9163843704355,The London Plane,47.60004034945503,-122.3328034077415,Café,-2652298.189372526,13773682.040588295,0,0
8287,City Center,47.6038321,-122.3300624,5228.9163843704355,Top Pot,47.6099716430694,-122.32374811098624,Donut Shop,-2652231.822425351,13772225.468664896,0,0
8288,City Center,47.6038321,-122.3300624,5228.9163843704355,Cascade Coffee Works,47.62079687737616,-122.33471279354002,Coffee Shop,-2650704.4725087276,13771629.327761473,0,0
8289,City Center,47.6038321,-122.3300624,5228.9163843704355,Espresso Vivace Sidewalk Bar,47.621633627815214,-122.32105659897381,Coffee Shop,-2651598.9412861764,13770893.176730294,0,0
8290,City Center,47.6038321,-122.3300624,5228.9163843704355,Bambu,47.59784830563128,-122.32357537531317,Dessert Shop,-2653097.0688709714,13773469.245627608,0,0
8291,City Center,47.6038321,-122.3300624,5228.9163843704355,Top Pot Doughnuts,47.61040252466047,-122.34112853311596,Donut Shop,-2650987.735001357,13773007.930215435,0,0
8292,City Center,47.6038321,-122.3300624,5228.9163843704355,Starbucks,47.612236,-122.33378,Coffee Shop,-2651371.937067849,13772468.995298285,0,0
8293,City Center,47.6038321,-122.3300624,5228.9163843704355,Ada's Technical Books and Cafe,47.6226861936587,-122.31295126749109,Bookstore,-2652090.6333231544,13770398.738710644,0,0
8294,City Center,47.6038321,-122.3300624,5228.9163843704355,Squirrel Chops,47.61287989259248,-122.30336110029992,Coffee Shop,-2653450.6059950483,13770954.643184043,0,0
8295,City Center,47.6038321,-122.3300624,5228.9163843704355,Panama Hotel Tea & Coffee,47.59997006448296,-122.32614684210247,Coffee Shop,-2652768.128962412,13773372.510711834,0,0
8296,City Center,47.6038321,-122.3300624,5228.9163843704355,Espresso Vivace,47.623667,-122.320692,Coffee Shop,-2651481.2658262546,13770665.878900217,0,0
8297,City Center,47.6038321,-122.3300624,5228.9163843704355,Top Pot Doughnuts,47.62462984576327,-122.32546961676249,Donut Shop,-2651080.0037513226,13770793.802372564,0,0
8298,City Center,47.6038321,-122.3300624,5228.9163843704355,Raised Doughnuts,47.611689,-122.30306100000001,Donut Shop,-2653555.4216359993,13771063.312697133,0,0
8299,City Center,47.6038321,-122.3300624,5228.9163843704355,Starbucks,47.60946278,-122.3241538,Coffee Shop,-2652239.3042668942,13772297.324430652,0,0
8300,City Center,47.6038321,-122.3300624,5228.9163843704355,Elm Coffee Roasters,47.620569994782976,-122.33955857727418,Coffee Shop,-2650382.12080985,13771883.254850669,0,0
8301,City Center,47.6038321,-122.3300624,5228.9163843704355,Mr. West Cafe Bar,47.614223532093355,-122.33439853381974,Other Nightlife,-2651188.9064015793,13772293.172402881,0,0
8302,City Center,47.6038321,-122.3300624,5228.9163843704355,Cherry Street Coffee House,47.61526694549435,-122.32728781277115,Coffee Shop,-2651611.996533581,13771847.101456113,0,0
8303,City Center,47.6038321,-122.3300624,5228.9163843704355,Espresso Vivace,47.62023239971068,-122.33050843247834,Coffee Shop,-2651037.7169566504,13771487.60127515,0,0
8304,City Center,47.6038321,-122.3300624,5228.9163843704355,Métier,47.612814232073575,-122.31872266094737,Coffee Shop,-2652382.6702702274,13771692.751446504,0,0
8305,City Center,47.6038321,-122.3300624,5228.9163843704355,Herkimer Coffee,47.62151047618062,-122.33962075865357,Coffee Shop,-2650311.616758191,13771789.094242953,0,0
8306,City Center,47.6038321,-122.3300624,5228.9163843704355,Victrola,47.62236368131237,-122.31290701534436,Coffee Shop,-2652116.428627811,13770429.930431018,0,0
8307,City Center,47.6038321,-122.3300624,5228.9163843704355,Cherry Street Coffee,47.62329131278738,-122.33423365636378,Coffee Shop,-2650562.4118540357,13771348.959901227,0,0
8308,City Center,47.6038321,-122.3300624,5228.9163843704355,Broadcast Coffee,47.599063,-122.29913799999999,Coffee Shop,-2654718.5167941283,13772180.185445238,0,0
8309,City Center,47.6038321,-122.3300624,5228.9163843704355,Olympia Coffee Roasters,47.615100389907994,-122.3383441043283,Coffee Shop,-2650851.704522334,13772390.317747418,0,0
8310,City Center,47.6038321,-122.3300624,5228.9163843704355,Kakao,47.62248652277227,-122.33871534065631,Coffee Shop,-2650306.161917042,13771645.24012986,0,0
8311,City Center,47.6038321,-122.3300624,5228.9163843704355,Union Coffee,47.61288925888979,-122.30100182066299,Coffee Shop,-2653614.6643690616,13770841.32752547,0,0
8312,City Center,47.6038321,-122.3300624,5228.9163843704355,Joe Bar,47.62510841261312,-122.32162083357389,Coffee Shop,-2651314.972268136,13770561.254098563,0,0
8313,City Center,47.6038321,-122.3300624,5228.9163843704355,La Marzocco Cafe,47.6227316073658,-122.35532257285617,Coffee Shop,-2649129.4656746746,13772409.637875801,0,0
8314,City Center,47.6038321,-122.3300624,5228.9163843704355,Barjot,47.625701,-122.326748,Café,-2650915.3828226957,13770744.028433671,0,0
8315,City Center,47.6038321,-122.3300624,5228.9163843704355,Fresh Flours,47.62278322398041,-122.34131364341532,Coffee Shop,-2650103.892703143,13771738.181369327,0,0
8316,City Center,47.6038321,-122.3300624,5228.9163843704355,Juicy Cafe,47.62236076863408,-122.33431489768233,Café,-2650622.21479806,13771448.911661712,0,0
8317,City Center,47.6038321,-122.3300624,5228.9163843704355,Dorothea Coffee,47.61373278568336,-122.3180362640738,Café,-2652365.9398702984,13771565.232022086,0,0
8318,City Center,47.6038321,-122.3300624,5228.9163843704355,Starbucks Reserve SoDo,47.580899457768496,-122.33514485104108,Coffee Shop,-2653481.111615406,13775770.572547682,0,0
8319,City Center,47.6038321,-122.3300624,5228.9163843704355,Queen Bee Cafe,47.618578078237675,-122.30358843970993,Café,-2653033.461906824,13770377.148407144,0,0
8320,City Center,47.6038321,-122.3300624,5228.9163843704355,General Porpoise Coffee & Donuts,47.61557340780311,-122.33909984890488,Café,-2650765.656140928,13772377.418649953,0,0
8321,City Center,47.6038321,-122.3300624,5228.9163843704355,Cafe Argento,47.61638697280828,-122.31720992719885,Coffee Shop,-2652236.8002400575,13771251.838545697,0,0
8322,City Center,47.6038321,-122.3300624,5228.9163843704355,Freshy's Coffee,47.61681440232918,-122.33267996753378,Café,-2651126.6121299905,13771943.862430144,0,0
8323,City Center,47.6038321,-122.3300624,5228.9163843704355,The Station,47.57996050178468,-122.31228549006548,Coffee Shop,-2655144.876552119,13774779.211688414,0,0
8324,City Center,47.6038321,-122.3300624,5228.9163843704355,Street Bean Espresso,47.61739712905033,-122.34933823111055,Coffee Shop,-2649922.4552646303,13772676.014087977,0,0
8325,City Center,47.6038321,-122.3300624,5228.9163843704355,Cafe Hagen,47.620852,-122.331467,Café,-2650927.1961727934,13771469.22593995,0,0
8326,City Center,47.6038321,-122.3300624,5228.9163843704355,Citizen Cafe,47.62560464012177,-122.34625024941478,Coffee Shop,-2649560.7931475155,13771681.593923649,0,0
8327,City Center,47.6038321,-122.3300624,5228.9163843704355,Bedlam Coffee,47.613948460584,-122.34548328955584,Coffee Shop,-2650434.199514901,13772848.849444479,0,0
8328,City Center,47.6038321,-122.3300624,5228.9163843704355,Fresh Flours Bakery & Cafe,47.578702643269054,-122.31142699145133,Café,-2655293.4159320844,13774868.2468832,0,0
8329,City Center,47.6038321,-122.3300624,5228.9163843704355,Evoke Coffee Co,47.62077988589211,-122.33982810330853,Coffee Shop,-2650348.5374992024,13771874.400046887,0,0
8330,City Center,47.6038321,-122.3300624,5228.9163843704355,Macrina Bakery & Cafe,47.58455710772148,-122.33430194450214,Bakery,-2653282.7315060846,13775352.618226876,0,0
8331,City Center,47.6038321,-122.3300624,5228.9163843704355,Seattle Aquarium Cafe,47.60739020565008,-122.34242458772995,Café,-2651109.1033976977,13773380.687410139,0,0
8332,City Center,47.6038321,-122.3300624,5228.9163843704355,Cortona Cafe,47.612850592474906,-122.30026667791834,Coffee Shop,-2653668.712523438,13770810.310777754,0,0
8333,City Center,47.6038321,-122.3300624,5228.9163843704355,Sugar Bakery & Coffeehouse,47.62333131324107,-122.35501401115835,Coffee Shop,-2649108.838440402,13772333.035800768,0,0
8334,City Center,47.6038321,-122.3300624,5228.9163843704355,Macrina Bakery & Cafe,47.626604600892406,-122.30710549687097,Bakery,-2652222.746255981,13769715.926840497,0,0
8335,City Center,47.6038321,-122.3300624,5228.9163843704355,Caffe Ladro,47.62301345680476,-122.31276511679478,Coffee Shop,-2652080.585906776,13770356.08969657,0,0
8336,City Center,47.6038321,-122.3300624,5228.9163843704355,Einstein Bros Bagels,47.618039311705935,-122.33897566795349,Bagel Shop,-2650600.852574318,13772116.86211097,0,0
8337,City Center,47.6038321,-122.3300624,5228.9163843704355,QED Coffee,47.589677274544194,-122.29235845256639,Coffee Shop,-2655853.099945013,13772826.411092663,0,0
8338,City Center,47.6038321,-122.3300624,5228.9163843704355,Hi Spot Cafe,47.613334745162554,-122.28921328826407,Coffee Shop,-2654406.285072651,13770233.85206222,0,0
8339,City Center,47.6038321,-122.3300624,5228.9163843704355,Volunteer Park Cafe,47.63242664071617,-122.31004246921715,Coffee Shop,-2651607.818773214,13769254.684324926,0,0
8340,City Center,47.6038321,-122.3300624,5228.9163843704355,QED Coffee,47.61947610044858,-122.34723239188295,Coffee Shop,-2649923.2801676374,13772361.174850725,0,0
8341,City Center,47.6038321,-122.3300624,5228.9163843704355,Caffe Fiore,47.63236179688981,-122.36088065073501,Coffee Shop,-2648064.3037146754,13771679.330026116,0,0
8342,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Le Fournil,47.650952634042,-122.3218201739864,Café,-2649481.801728336,13767902.694677958,0,0
8343,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Morsel,47.66469484343289,-122.313014271147,Coffee Shop,-2649128.26170988,13766065.425331376,0,0
8344,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Stone Way Café,47.64984084130649,-122.34258811565158,Coffee Shop,-2648111.408707564,13769005.079356983,0,0
8345,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Chocolati Cafe,47.66146821137857,-122.3368123020831,Coffee Shop,-2647696.0992871975,13767530.20936559,0,0
8346,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Volunteer Park Cafe,47.63242664071617,-122.31004246921715,Coffee Shop,-2651607.818773214,13769254.684324926,0,0
8347,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Milstead & Co.,47.649376,-122.347683,Coffee Shop,-2647788.6878262917,13769295.266941464,0,0
8348,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Seattle Meowtropolitan,47.66137631352743,-122.34279925340857,Café,-2647285.0694473744,13767824.299027057,0,0
8349,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,MiiR Flagship,47.648993601062884,-122.34259443498809,Coffee Shop,-2648170.5760007785,13769092.846468527,0,0
8350,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Voxx Coffee,47.6396745628522,-122.32595909753105,Coffee Shop,-2649986.95486626,13769263.810673816,0,0
8351,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,20oz tea,47.63530693918444,-122.32551137689961,Bubble Tea Shop,-2650325.6105474047,13769693.419507088,0,0
8352,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Queen Mary Tea Room,47.66854819523321,-122.29565960909014,Tea Room,-2650066.5979169677,13764841.994455615,0,0
8353,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Irwin’s Neighborhood Bakery and Cafe,47.65542,-122.33283,Café,-2648399.4624845563,13767965.18112081,0,0
8354,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Mighty-O Donuts,47.66878992435723,-122.33319420885707,Donut Shop,-2647433.0852044346,13766602.479476804,0,0
8355,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Vif Wine and Coffee,47.6603941177642,-122.35012799464621,Winery,-2646843.075262556,13768274.01324386,0,0
8356,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Ada's Technical Books and Cafe,47.6226861936587,-122.31295126749109,Bookstore,-2652090.6333231544,13770398.738710644,0,0
8357,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Sunflour - Bryant Corner Cafe & Bakery,47.675873332531296,-122.2932870503538,Café,-2649715.7969498215,13763973.246126544,0,0
8358,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Starbucks,47.634098,-122.28078,Coffee Shop,-2653531.8002771637,13767688.790763687,0,0
8359,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Mr. West,47.662099,-122.298181,Café,-2650345.2161740214,13765627.501665315,0,0
8360,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Grand Central Bakery,47.634491389473226,-122.32513964833818,Bakery,-2650408.9528065105,13769759.933103163,0,0
8361,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Grateful Bread Baking Company & Cafe,47.67949625776048,-122.29050357232309,Café,-2649654.442020187,13763466.973459546,0,0
8362,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Zoka Coffee Roaster & Tea Company,47.66615618048237,-122.29744591751455,Coffee Shop,-2650110.619255705,13765173.841256449,0,0
8363,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Top Pot Doughnuts,47.62462984576327,-122.32546961676249,Donut Shop,-2651080.0037513226,13770793.802372564,0,0
8364,Benson,47.653009350000005,-122.30953355147014,6519.278669452862,Espresso Vivace,47.623667,-122.320692,Coffee Shop,-2651481.2658262546,13770665.878900217,0,0
